ajbh,zjqkje,zjshje,zjzxqke,zjyhlx,ywy0,PromisedJe,hsl,age,gender
141205E-08199,0.0238395858244,0.0,0.0238395858244,0.0,cq06,0.0,0.0,0.351851851852,0.5
150105G-08351,0.172181685192,0.0783289817232,0.158210183302,0.0,fz04,0.0,0.0529199667705,0.537037037037,0.0
150105G-01618,0.0050160000121,0.0,0.0050160000121,0.0,ty15,0.0,0.0,0.277777777778,0.5
150105G-08355,0.0256058995408,0.00573812010444,0.0249376972765,0.0,fz05,0.0,0.0260683553865,0.537037037037,0.5
150105G-04777,0.00709564591933,0.0,0.00709564591933,0.0,heb49,0.0,0.0,0.259259259259,0.0
150105G-04827,0.0740306937981,0.0,0.0740306937981,0.0,heb49,0.0,0.0,0.259259259259,0.5
150105G-01686,0.00284170629142,0.0,0.00284170629142,0.0,ty15,0.0,0.0,0.240740740741,0.5
150105G-00466,0.00280200900235,0.0,0.00280200900235,0.0,tj35,0.0,0.0,0.314814814815,0.5
150105G-01820,0.00376019282568,0.0,0.00376019282568,0.0,ty15,0.0,0.0,0.259259259259,0.5
150105G-00479,0.00566863316366,0.0,0.00566863316366,0.0,tj35,0.0,0.0,0.203703703704,0.5
150105G-01831,0.00378846993059,0.0,0.00378846993059,0.0,ty15,0.0,0.0,0.444444444444,0.5
150105G-01836,0.0040178151714,0.0,0.0040178151714,0.0,ty15,0.0,0.0,0.203703703704,0.5
150105G-01840,0.00381189345724,0.0,0.00381189345724,0.0,ty15,0.0,0.0,0.185185185185,0.5
150105G-00594,0.0042540854175,0.0,0.0042540854175,0.0,tj35,0.0,0.0,0.296296296296,0.5
150105G-01887,0.00507855589317,0.0,0.00507855589317,0.0,ty15,0.0,0.0,0.37037037037,0.5
150105G-01892,0.00142932109077,0.0,0.00142932109077,0.0,ty15,0.0,0.0,0.333333333333,0.5
150105G-07655,0.00124515239759,0.0,0.00124515239759,0.0,suz10,0.0,0.0,0.314814814815,0.0
150105G-00598,0.00243652666203,0.0,0.00243652666203,0.0,tj35,0.0,0.0,0.203703703704,0.5
150105G-05110,0.00734278963863,0.0,0.00734278963863,0.0,heb49,0.0,0.0,0.592592592593,0.5
150105G-01955,0.0366572907157,0.0,0.0366572907157,0.0,ty15,0.0,0.0,0.296296296296,0.5
150105G-00613,0.0143606932618,0.0,0.0143606932618,0.0,tj35,0.0,0.0,0.148148148148,0.5
150105G-02059,0.00395128044957,0.0,0.00395128044957,0.0,ty15,0.0,0.0,0.222222222222,0.5
150105G-02095,0.00298930609704,0.0,0.00298930609704,0.0,ty15,0.0,0.0,0.296296296296,0.5
150105G-02169,0.00974149605251,0.0,0.00974149605251,0.0,hs11,0.0,0.0,0.277777777778,0.5
150105G-00847,0.0010656550457,0.00926892950392,0.0,0.0,sjz09,0.0,1.01180534575,0.351851851852,0.0
150104G-00002,0.416126793153,0.0,0.416126793153,0.0,tj35,0.0,0.0,0.722222222222,0.0
150105G-00935,0.0161857358826,0.0,0.0161857358826,0.0,sjz10,0.0,0.0,0.296296296296,0.0
150105G-00943,0.00299258028813,0.02572845953,0.0,0.0,sjz10,0.0,1.00011976267,0.185185185185,0.5
150105G-00944,0.00388270467356,0.0,0.00388270467356,0.0,sjz10,0.0,0.0,0.12962962963,0.5
150105G-02309,0.0296676945703,0.0,0.0296676945703,0.0,hs11,0.0,0.0,0.351851851852,0.5
150105G-02316,0.011281544333,0.0,0.011281544333,0.0,hs11,0.0,0.0,0.462962962963,0.5
150105G-02469,0.0163827887304,0.000522193211488,0.01632204307,0.0,hs11,0.0,0.00370789499835,0.296296296296,0.5
150105G-00949,0.010115920154,0.0,0.010115920154,0.0,sjz10,0.0,0.0,0.12962962963,0.5
150105G-14245,0.00179754306037,0.0,0.00179754306037,0.0,cq06,0.0,0.0,0.203703703704,0.5
150105G-00209,0.015167644689,0.0,0.015167644689,0.0,tj35,0.0,0.0,0.518518518519,0.5
150105G-00229,0.000448272600865,0.0,0.000448272600865,0.0,tj35,0.0,0.0,0.296296296296,0.0
150105G-14296,0.00303736806354,0.0,0.00303736806354,0.0,cq06,0.0,0.0,0.203703703704,0.5
150105G-01330,0.00422199348511,0.0,0.00422199348511,0.0,sjz09,0.0,0.0,0.203703703704,0.5
150105G-14378,0.00981129889086,0.0,0.00981129889086,0.0,cd33,0.0,0.0,0.537037037037,0.5
150105G-08374,0.0326848161052,0.00339425587467,0.0322899693127,0.0,fz05,0.0,0.0120804348808,0.518518518519,0.5
150105G-08386,0.0349908124922,0.0,0.0349908124922,0.0,fz05,0.0,0.0,0.203703703704,0.0
150105G-14398,0.0282062754726,0.0,0.0282062754726,0.0,cd33,0.0,0.0,0.611111111111,0.5
150105G-01402,0.00178571588029,0.0,0.00178571588029,0.0,sjz07,0.0,0.0,0.314814814815,0.0
150105G-14539,0.00800429773117,0.0,0.00800429773117,0.0,cd33,0.0,0.0,0.574074074074,0.5
150105G-01466,0.0169785274964,0.0,0.0169785274964,0.0,sjz07,0.0,0.0,0.518518518519,0.5
150105G-14589,0.00399782984913,0.0,0.00399782984913,0.0,cd33,0.0,0.0,0.203703703704,0.0
150105G-14611,0.00308897150204,0.00156657963446,0.00290673452087,0.0,cd33,0.0,0.0589960059704,0.314814814815,0.0
150105G-01660,0.0104877078939,0.0,0.0104877078939,0.0,ty15,0.0,0.0,0.0740740740741,0.0
150105G-00617,0.0320456320429,0.0,0.0320456320429,0.0,tj35,0.0,0.0,0.518518518519,0.5
150105G-01729,0.0252583432448,0.0,0.0252583432448,0.0,ty15,0.0,0.0,0.185185185185,0.5
150105G-01736,0.000314449911021,0.0,0.000314449911021,0.0,ty15,0.0,0.0,0.333333333333,0.5
150105G-00696,0.0205969520999,0.0,0.0205969520999,0.0,tj35,0.0,0.0,0.314814814815,0.5
150105G-00740,0.0341935925198,0.00156657963446,0.0340113555386,0.0,tj35,0.0,0.00532956521229,0.333333333333,0.5
150105G-00754,0.00779208884116,0.0,0.00779208884116,0.0,tj35,0.0,0.0,0.166666666667,0.5
150105G-00826,0.00407646510651,0.0,0.00407646510651,0.0,sjz09,0.0,0.0,0.518518518519,0.5
150105G-02019,0.00643670736822,0.0,0.00643670736822,0.0,ty15,0.0,0.0,0.166666666667,0.5
150105G-02056,0.00558916569073,0.0,0.00558916569073,0.0,ty15,0.0,0.0,0.222222222222,0.5
150105G-02064,0.00568427517121,0.0,0.00568427517121,0.0,ty15,0.0,0.0,0.277777777778,0.5
150105G-02077,0.000394342603569,0.00338992167102,0.0,0.0,ty15,0.0,1.0,0.333333333333,0.5
150105G-02123,0.00828244603554,0.0,0.00828244603554,0.0,hs11,0.0,0.0,0.62962962963,0.5
150105G-02135,0.0156174237823,0.0,0.0156174237823,0.0,hs11,0.0,0.0,0.314814814815,0.0
150105G-01126,0.00474343423392,0.0,0.00474343423392,0.0,sjz09,0.0,0.0,0.12962962963,0.5
150105G-06923,0.0309131081742,0.0,0.0309131081742,0.0,wh11,0.0,0.0,0.351851851852,0.0
150105G-01134,0.0242794330022,0.0,0.0242794330022,0.0,sjz09,0.0,0.0,0.648148148148,0.5
150105G-01166,0.00277789297517,0.0,0.00277789297517,0.0,sjz10,0.0,0.0,0.12962962963,0.5
150105G-01169,0.0178760385541,0.0,0.0178760385541,0.0,sjz10,0.0,0.0,0.518518518519,0.5
150105G-01182,0.0147780888435,0.0,0.0147780888435,0.0,sjz10,0.0,0.0,0.555555555556,0.5
150105G-07011,0.0573119876403,0.00135770234987,0.0571540489233,0.0,wh02,0.0,0.00275577106156,0.685185185185,0.5
150105G-03710,0.0344342486026,0.0,0.0344342486026,0.0,cc12,0.0,0.0,0.240740740741,0.0
150105G-07021,0.0123227917724,0.0,0.0123227917724,0.0,wh02,0.0,0.0,0.314814814815,0.5
141205E-07355,0.0121632129225,0.0,0.0121632129225,0.0,cq06,0.0,0.0,0.481481481481,0.0
141205E-07295,0.00255248405316,0.0,0.00255248405316,0.0,cq06,0.0,0.0,0.425925925926,0.5
150105G-01313,0.00541615597537,0.0,0.00541615597537,0.0,sjz09,0.0,0.0,0.240740740741,0.5
150105G-02349,0.00643317197079,0.0,0.00643317197079,0.0,hs11,0.0,0.0,0.407407407407,0.5
150105G-01343,0.0119353923978,0.0,0.0119353923978,0.0,sjz09,0.0,0.0,0.148148148148,0.0
150105G-02355,0.00225777648176,0.0,0.00225777648176,0.0,hs11,0.0,0.0,0.222222222222,0.5
141205E-07424,0.00171251735952,0.0,0.00171251735952,0.0,cq06,0.0,0.0,0.296296296296,0.5
150105G-01398,0.00222465187315,0.0,0.00222465187315,0.0,sjz09,0.0,0.0,0.314814814815,0.5
150105G-01411,0.00583401929864,0.0088772845953,0.00480134307197,0.0,sjz07,0.0,0.177009395034,0.222222222222,0.5
150105G-01414,0.00837018099285,0.0,0.00837018099285,0.0,sjz07,0.0,0.0,0.148148148148,0.0
150105G-12243,0.00396497252143,0.0,0.00396497252143,0.0,wh09,0.0,0.0,0.277777777778,0.5
141205E-07590,0.0118238876636,0.0,0.0118238876636,0.0,cq06,0.0,0.0,0.203703703704,0.5
150105G-01433,0.00513297185575,0.0,0.00513297185575,0.0,sjz07,0.0,0.0,0.296296296296,0.0
150105G-12284,0.00323771940064,0.0,0.00323771940064,0.0,wh09,0.0,0.0,0.481481481481,0.5
150105G-01449,0.0378232793687,0.0,0.0378232793687,0.0,sjz07,0.0,0.0,0.685185185185,0.5
150105G-07537,0.00810523879505,0.0,0.00810523879505,0.0,suz10,0.0,0.0,0.203703703704,0.0
150105G-12331,0.00113141222307,0.0,0.00113141222307,0.0,wh09,0.0,0.0,0.222222222222,0.5
150105G-12336,0.000244434462853,0.0,0.000244434462853,0.0,wh09,0.0,0.0,0.111111111111,0.5
150105G-12396,0.00715546824568,0.0,0.00715546824568,0.0,wh09,0.0,0.0,0.185185185185,0.5
150105G-12456,0.00581513347283,0.0,0.00581513347283,0.0,wh09,0.0,0.0,0.148148148148,0.5
141205E-07725,0.00728583450745,0.0,0.00728583450745,0.0,cq06,0.0,0.0,0.222222222222,0.5
141205E-07757,0.000521829521034,0.0,0.0,0.0,cq06,0.0,0.0,0.277777777778,0.0
141205E-07762,0.0266623941409,0.0,0.0266623941409,0.0,cq06,0.0,0.0,0.240740740741,0.5
150105G-12504,0.00739622152152,0.0,0.00739622152152,0.0,wh04,0.0,0.0,0.425925925926,0.5
150105G-01615,0.0134464528492,0.0,0.0134464528492,0.0,ty15,0.0,0.0,0.333333333333,0.0
141205E-07857,0.058910825571,0.0,0.058910825571,0.0,cq06,0.0,0.0,0.388888888889,0.5
150105G-12572,0.0023335566931,0.0,0.0023335566931,0.0,wh04,0.0,0.0,0.185185185185,0.0
150105G-12673,0.0482870534724,0.0,0.0482870534724,0.0,wh11,0.0,0.0,0.481481481481,0.5
141205E-07974,0.00190087142869,0.0,0.00190087142869,0.0,cq06,0.0,0.0,0.388888888889,0.5
150105G-12696,0.0115080831243,0.0,0.0115080831243,0.0,wh11,0.0,0.0,0.333333333333,0.5
150105G-01792,0.00235217523801,0.0156657963446,0.000529805426243,0.0,ty15,0.0,0.774759372652,0.240740740741,0.0
150105G-01795,0.00202108709061,0.0,0.00202108709061,0.0,ty15,0.0,0.0,0.185185185185,0.5
150105G-15997,0.00299761002881,0.0,0.00299761002881,0.0,cd25,0.0,0.0,0.277777777778,0.5
150105G-01800,0.00338416503872,0.0,0.00338416503872,0.0,ty15,0.0,0.0,0.0740740740741,0.5
150105G-16023,0.0849685817066,0.0,0.0849685817066,0.0,cd25,0.0,0.0,0.351851851852,0.5
150105G-01839,0.00799864231019,0.0,0.00799864231019,0.0,ty15,0.0,0.0,0.185185185185,0.5
150105G-16078,0.00293936708963,0.0,0.00293936708963,0.0,cd25,0.0,0.0,0.203703703704,0.5
150105G-16117,0.0118001847069,0.0,0.0118001847069,0.0,cd25,0.0,0.0,0.185185185185,0.5
150105G-01995,0.00384185929151,0.0,0.00384185929151,0.0,ty15,0.0,0.0,0.166666666667,0.5
150105G-16188,5.57827399382e-05,0.0,5.57827399382e-05,0.0,cd25,0.0,0.0,0.185185185185,0.5
150105G-02014,0.00426001419395,0.0,0.00426001419395,0.0,ty15,0.0,0.0,0.333333333333,0.5
150105G-16232,0.00313094067881,0.0,0.00313094067881,0.0,cd25,0.0,0.0,0.407407407407,0.5
150105G-11581,0.0285042207877,0.0,0.0285042207877,0.0,zz14,0.0,0.0,0.37037037037,0.5
150105G-02020,0.00253503789949,0.0,0.00253503789949,0.0,ty15,0.0,0.0,0.555555555556,0.5
150105G-08349,0.023340578448,0.0,0.023340578448,0.0,fz04,0.0,0.0,0.351851851852,0.5
150105G-02038,0.00252344155292,0.0,0.00252344155292,0.0,ty15,0.0,0.0,0.0740740740741,0.0
150105G-08385,0.0183606309853,0.00187989556136,0.0181419466079,0.0,fz05,0.0,0.0119105044694,0.259259259259,0.0
150105G-04446,0.0175075432291,0.0,0.0175075432291,0.0,heb49,0.0,0.0,0.407407407407,0.5
150105G-16249,0.00486504704603,0.0,0.00486504704603,0.0,cd25,0.0,0.0,0.407407407407,0.5
150105G-02079,0.00118543941342,0.0,0.00118543941342,0.0,ty15,0.0,0.0,0.277777777778,0.5
150105G-04484,0.00383465485619,0.00104438642298,0.0037131635354,0.0,heb49,0.0,0.0316824656562,0.148148148148,0.0
150105G-16256,0.0231615549123,0.0,0.0231615549123,0.0,cd25,0.0,0.0,0.425925925926,0.5
141205E-07176,0.00570582165695,0.0,0.00570582165695,0.0,cq06,0.0,0.0,0.240740740741,0.5
150105G-10366,0.0116939466214,0.0,0.0116939466214,0.0,zz14,0.0,0.0,0.240740740741,0.5
150105G-16265,0.00963175901701,0.0,0.00963175901701,0.0,cd25,0.0,0.0,0.5,0.5
150105G-16274,0.00668846168315,0.0,0.00668846168315,0.0,cd25,0.0,0.0,0.481481481481,0.0
141205E-07343,0.001926931317,0.0,0.001926931317,0.0,cq06,0.0,0.0,0.240740740741,0.0
150105G-16302,0.00498141143307,0.0,0.00498141143307,0.0,cd25,0.0,0.0,0.462962962963,0.5
150105G-02201,0.00755166966646,0.0,0.00755166966646,0.0,hs11,0.0,0.0,0.333333333333,0.5
150105G-16312,0.0904816148612,0.0,0.0904816148612,0.0,cd25,0.0,0.0,0.333333333333,0.5
150105G-16350,0.0393069070798,0.0,0.0393069070798,0.0,cd29,0.0,0.0,0.518518518519,0.5
150105G-16370,0.00145644402813,0.0,0.00145644402813,0.0,cd29,0.0,0.0,0.666666666667,0.5
150105G-16376,0.00564609652365,0.0,0.00564609652365,0.0,cd29,0.0,0.0,0.537037037037,0.5
150105G-16445,6.60062345823e-05,0.0,6.60062345823e-05,0.0,cd29,0.0,0.0,0.611111111111,0.5
150105G-16450,0.00833027716854,0.0,0.00833027716854,0.0,cd29,0.0,0.0,0.425925925926,0.5
150105G-16451,0.00310896289888,0.026725848564,0.0,0.0,cd29,0.0,1.0,0.407407407407,0.5
150105G-16480,0.000623772888304,0.0,0.000623772888304,0.0,cd29,0.0,0.0,0.314814814815,0.5
150105G-10793,0.0669330493466,0.0,0.0669330493466,0.0,zz14,0.0,0.0,0.407407407407,0.0
150105G-16525,0.00567746558268,0.0,0.00567746558268,0.0,cd29,0.0,0.0,0.333333333333,0.5
150105G-16587,0.00337534476883,0.0,0.00337534476883,0.0,cd29,0.0,0.0,0.296296296296,0.5
141205E-07772,0.0516659822352,0.0,0.0516659822352,0.0,cq06,0.0,0.0,0.166666666667,0.5
150105G-16608,0.00223747528206,0.0,0.00223747528206,0.0,cd29,0.0,0.0,0.259259259259,0.5
150105G-16663,0.00444633328351,0.0,0.00444633328351,0.0,cd33,0.0,0.0,0.296296296296,0.5
150105G-16758,0.0031110343259,0.0,0.0031110343259,0.0,cd33,0.0,0.0,0.425925925926,0.0
150105G-12225,0.00372007639156,0.0,0.00372007639156,0.0,wh09,0.0,0.0,0.185185185185,0.5
150105G-16787,0.00192993215263,0.0,0.00192993215263,0.0,cd33,0.0,0.0,0.314814814815,0.0
150105G-02554,0.000948087894573,0.0,0.000948087894573,0.0,hs11,0.0,0.0,0.222222222222,0.5
150105G-12236,0.0196068282083,0.0,0.0196068282083,0.0,wh09,0.0,0.0,0.296296296296,0.5
150105G-16790,0.000381349106811,0.0,0.000381349106811,0.0,cd33,0.0,0.0,0.277777777778,0.5
150105G-12237,0.0267662266982,0.0,0.0267662266982,0.0,wh09,0.0,0.0,0.240740740741,0.5
150105G-16827,0.00202925130737,0.0,0.00202925130737,0.0,cd33,0.0,0.0,0.277777777778,0.5
150105G-12248,0.00276297991555,0.0,0.00276297991555,0.0,wh09,0.0,0.0,0.462962962963,0.5
150105G-16830,0.00360645163379,0.0,0.00360645163379,0.0,cd33,0.0,0.0,0.240740740741,0.5
150105G-12394,0.0106559490749,0.0,0.0106559490749,0.0,wh09,0.0,0.0,0.222222222222,0.5
141205E-07142,0.0279348152654,0.0,0.0279348152654,0.0,cq06,0.0,0.0,0.185185185185,0.5
150105G-16846,0.0037815813727,0.0,0.0037815813727,0.0,cd33,0.0,0.0,0.333333333333,0.5
150105G-12448,0.00212652333335,0.0,0.00212652333335,0.0,wh09,0.0,0.0,0.296296296296,0.5
150105G-16870,0.00516175922421,0.0443724804178,0.0,0.0,cd33,0.0,1.0,0.240740740741,0.0
150105G-16910,0.00289511387603,0.0,0.00289511387603,0.0,cd29,0.0,0.0,0.240740740741,0.5
150105G-12471,0.00922824989329,0.0,0.00922824989329,0.0,wh09,0.0,0.0,0.388888888889,0.5
150105G-05390,0.0305306656455,0.0,0.0305306656455,0.0,heb49,0.0,0.0,0.388888888889,0.5
150105G-12573,0.00936475754132,0.0,0.00936475754132,0.0,wh04,0.0,0.0,0.722222222222,0.5
150105G-12593,0.00548313414052,0.0,0.00548313414052,0.0,wh04,0.0,0.0,0.611111111111,0.5
141205E-07422,0.00234161764224,0.0,0.00234161764224,0.0,cq06,0.0,0.0,0.296296296296,0.5
150105G-12600,0.00122740251562,0.0,0.00122740251562,0.0,wh11,0.0,0.0,0.259259259259,0.0
141205E-07278,0.00148458749259,0.0,0.00148458749259,0.0,cq06,0.0,0.0,0.333333333333,0.5
150105G-12629,0.0064988866262,0.0,0.0064988866262,0.0,wh04,0.0,0.0,0.444444444444,0.5
150105G-05499,0.0259125800818,0.0,0.0259125800818,0.0,heb49,0.0,0.0,0.481481481481,0.5
150105G-12649,0.000393795892625,0.00339425587467,0.0,0.0,wh11,0.0,1.00266864115,0.5,0.5
150105G-12676,0.00364846333252,0.0,0.00364846333252,0.0,wh11,0.0,0.0,0.425925925926,0.5
141205E-07599,0.0388405322722,0.0,0.0388405322722,0.0,cq06,0.0,0.0,0.203703703704,0.5
150105G-14246,0.00124123430249,0.0,0.00124123430249,0.0,cq06,0.0,0.0,0.185185185185,0.5
141205E-07446,0.0318070048652,0.0,0.0318070048652,0.0,cq06,0.0,0.0,0.314814814815,0.0
141205E-08292,0.000101190121081,0.0,0.000101190121081,0.0,cq06,0.0,0.0,0.481481481481,0.5
141205E-08349,0.00671687242852,0.0,0.00671687242852,0.0,cq06,0.0,0.0,0.277777777778,0.5
150105G-14337,0.000258989123083,0.0,0.000258989123083,0.0,cq06,0.0,0.0,0.203703703704,0.5
150105G-14390,0.00507499012291,0.0,0.00507499012291,0.0,cd33,0.0,0.0,0.703703703704,0.0
150105G-17428,0.000203194234012,0.0,0.000203194234012,0.0,cq06,0.0,0.0,0.37037037037,0.5
150105G-00271,0.00355781865808,0.0,0.00355781865808,0.0,tj35,0.0,0.0,0.37037037037,0.5
150105G-14613,0.00119495218384,0.00156657963446,0.00101271520266,0.0,cd33,0.0,0.152505668127,0.203703703704,0.0
150105G-17635,0.00467363139556,0.0276762402089,0.00145411139477,0.0,cq06,0.0,0.688869045994,0.240740740741,0.5
150105G-00260,0.0084645797491,0.0261096605744,0.00542729672948,0.0,tj35,0.0,0.358822659794,0.481481481481,0.0
150105G-00263,0.0099074167493,0.0,0.0099074167493,0.0,tj35,0.0,0.0,0.425925925926,0.5
150105G-00441,0.00462126256174,0.0,0.00462126256174,0.0,tj35,0.0,0.0,0.648148148148,0.0
150105G-00554,0.00508924105484,0.0,0.00508924105484,0.0,tj35,0.0,0.0,0.388888888889,0.0
150105G-00574,0.0107426027595,0.0,0.0107426027595,0.0,tj35,0.0,0.0,0.388888888889,0.5
150105G-06506,0.0115293015835,0.0,0.0115293015835,0.0,wh09,0.0,0.0,0.388888888889,0.0
150105G-04261,0.00833612697563,0.0,0.00833612697563,0.0,cc12,0.0,0.0,0.222222222222,0.5
150105G-10231,0.00699670946225,0.0,0.00699670946225,0.0,zz14,0.0,0.0,0.518518518519,0.0
150105G-00559,0.012094631072,0.0,0.012094631072,0.0,tj35,0.0,0.0,0.277777777778,0.0
150105G-06508,0.00511320521786,0.0,0.00511320521786,0.0,wh09,0.0,0.0,0.388888888889,0.0
150105G-10242,0.00495937290748,0.0,0.00495937290748,0.0,zz14,0.0,0.0,0.12962962963,0.5
150105G-00819,0.00364302052135,0.0,0.00364302052135,0.0,sjz09,0.0,0.0,0.277777777778,0.5
150105G-10247,0.00187569235246,0.0,0.00187569235246,0.0,zz14,0.0,0.0,0.351851851852,0.5
150105G-12233,0.00482744548224,0.0,0.00482744548224,0.0,wh09,0.0,0.0,0.388888888889,0.5
141205E-08027,0.00318142639716,0.0,0.00318142639716,0.0,cq06,0.0,0.0,0.481481481481,0.5
150105G-04393,0.0005541036904,0.0,0.0005541036904,0.0,cc12,0.0,0.0,0.240740740741,0.0
150105G-12307,0.00486473116859,0.0,0.00486473116859,0.0,wh02,0.0,0.0,0.203703703704,0.0
150105G-00729,0.00571068130978,0.0,0.00571068130978,0.0,tj35,0.0,0.0,0.222222222222,0.5
150105G-00926,0.0508923983992,0.0,0.0508923983992,0.0,sjz10,0.0,0.0,0.240740740741,0.5
150105G-12337,0.00265525963597,0.0,0.00265525963597,0.0,wh02,0.0,0.0,0.611111111111,0.0
150105G-12346,0.0408423204665,0.0,0.0408423204665,0.0,wh02,0.0,0.0,0.277777777778,0.5
150105G-00259,0.0393190258391,0.000104438642298,0.039306876707,0.0,tj35,0.0,0.000308988633853,0.5,0.5
150105G-12387,0.0272720983342,0.0,0.0272720983342,0.0,wh02,0.0,0.0,0.425925925926,0.5
150105G-00765,0.00637389635538,0.0,0.00637389635538,0.0,tj35,0.0,0.0,0.277777777778,0.5
150105G-00328,0.000582423317275,0.00500673629243,0.0,0.0,tj35,0.0,1.0,0.351851851852,0.5
150105G-10488,0.0130321249234,0.0,0.0130321249234,0.0,zz14,0.0,0.0,0.944444444444,0.5
150105G-12457,0.00556606411608,0.0,0.00556606411608,0.0,wh09,0.0,0.0,0.0925925925926,0.0
150105G-12506,0.00456709565637,0.0,0.00456709565637,0.0,wh04,0.0,0.0,0.351851851852,0.5
150105G-12516,0.0475968977264,0.0,0.0475968977264,0.0,wh09,0.0,0.0,0.259259259259,0.0
150105G-00373,0.0543181559916,0.0,0.0543181559916,0.0,tj35,0.0,0.0,0.814814814815,0.5
150105G-01129,0.0122329610898,0.0,0.0122329610898,0.0,sjz09,0.0,0.0,0.203703703704,0.5
150105G-04667,0.00891223881879,0.0,0.00891223881879,0.0,heb49,0.0,0.0,0.351851851852,0.5
150105G-12566,0.00312094801767,0.0,0.00312094801767,0.0,wh04,0.0,0.0,0.5,0.5
150105G-01138,0.020545634166,0.0,0.020545634166,0.0,sjz09,0.0,0.0,0.425925925926,0.5
150105G-00833,0.00332679683704,0.0,0.00332679683704,0.0,sjz09,0.0,0.0,0.203703703704,0.5
150105G-12568,0.00615408818325,0.0,0.00615408818325,0.0,wh04,0.0,0.0,0.388888888889,0.5
150105G-00455,0.000561854836666,0.0,0.000561854836666,0.0,tj35,0.0,0.0,0.444444444444,0.5
150105G-12585,0.0037615656776,0.0,0.0037615656776,0.0,wh04,0.0,0.0,0.240740740741,0.5
150105G-00471,0.00166726791709,0.0,0.00166726791709,0.0,tj35,0.0,0.0,0.277777777778,0.0
150105G-07016,0.00196647066735,0.0,0.00196647066735,0.0,wh09,0.0,0.0,0.388888888889,0.5
150105G-00939,0.00611497405252,0.0,0.00611497405252,0.0,sjz10,0.0,0.0,0.240740740741,0.0
150105G-00745,0.0479488337845,0.0,0.0479488337845,0.0,tj35,0.0,0.0,0.240740740741,0.5
150105G-00957,0.0268100303939,0.0,0.0268100303939,0.0,sjz10,0.0,0.0,0.444444444444,0.5
150105G-01301,0.00596265430909,0.0,0.00596265430909,0.0,sjz09,0.0,0.0,0.203703703704,0.5
150104G-00017,0.133344378514,0.0,0.133344378514,0.0,fz05,0.0,0.0,0.222222222222,0.5
150105G-01304,0.0114943363814,0.0,0.0114943363814,0.0,sjz09,0.0,0.0,0.259259259259,0.5
150105G-01445,0.0121704598798,0.0,0.0121704598798,0.0,sjz07,0.0,0.0,0.537037037037,0.5
150105G-01447,0.0246410336948,0.0,0.0246410336948,0.0,sjz07,0.0,0.0,0.407407407407,0.5
150105G-00853,0.00554898243638,0.0,0.00554898243638,0.0,sjz09,0.0,0.0,0.592592592593,0.5
150105G-14176,0.0106354960111,0.0,0.0106354960111,0.0,cq06,0.0,0.0,0.185185185185,0.5
150105G-01160,0.00405502796296,0.0348585900783,0.0,0.0,sjz10,0.0,1.0,0.185185185185,0.0
150105G-01603,0.00849827536692,0.0,0.00849827536692,0.0,ty15,0.0,0.0,0.555555555556,0.5
150105G-16029,0.00459875629456,0.0,0.00459875629456,0.0,cd25,0.0,0.0,0.259259259259,0.0
141205E-07276,0.00104942987981,0.0,0.00104942987981,0.0,cq06,0.0,0.0,0.37037037037,0.5
150105G-01628,0.00753692669468,0.0,0.00753692669468,0.0,ty15,0.0,0.0,0.518518518519,0.0
150105G-16055,0.00111542396526,0.000208877284595,0.0010911257011,0.0,cd25,0.0,0.0217838821056,0.203703703704,0.5
150105G-01165,0.0024610193123,0.0211558746736,0.0,0.0,sjz10,0.0,1.0,0.148148148148,0.5
150105G-16095,0.00093740273291,0.0,0.00093740273291,0.0,cd25,0.0,0.0,0.0740740740741,0.0
150105G-00219,0.00374437465571,0.0,0.00374437465571,0.0,tj35,0.0,0.0,0.425925925926,0.5
150105G-16141,0.00190584042371,0.0,0.00190584042371,0.0,cd25,0.0,0.0,0.222222222222,0.5
150105G-00248,0.000162743698757,0.0013990078329,0.0,0.0,tj35,0.0,1.0,0.740740740741,0.0
150105G-16164,0.00407147181323,0.0,0.00407147181323,0.0,cd25,0.0,0.0,0.166666666667,0.5
150105G-00270,0.000285492454712,0.0,0.000285492454712,0.0,tj35,0.0,0.0,0.37037037037,0.0
150105G-16171,0.0022816495263,0.0,0.0022816495263,0.0,cd25,0.0,0.0,0.203703703704,0.5
